mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.8326098918914795,0.3965372586274104,0.2362210273742676,0.014622271209245146,15,sqrt,3,2,150,"{'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 150}",-0.02181016434024876,-0.02154964768892093,-0.02164797108482708,-0.021513669439971794,-0.021486177355985344,-0.021601525981990784,0.00011781557359091097,46,-0.017593421913756627,-0.017652855178796053,-0.017708591499595274,-0.017692634700787555,-0.01759781785397495,-0.017649064229382092,4.728321362919423e-05
3.7441070079803467,0.32329119713827004,0.24249691963195802,0.03145238130709963,15,sqrt,3,5,150,"{'model__max_depth': 15, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.02181016434024876,-0.02154964768892093,-0.02164797108482708,-0.021513669439971794,-0.021486177355985344,-0.021601525981990784,0.00011781557359091097,46,-0.017593421913756627,-0.017652855178796053,-0.017708591499595274,-0.017692634700787555,-0.01759781785397495,-0.017649064229382092,4.728321362919423e-05
42.50491056442261,0.1369937500239837,1.0032962799072265,0.07450059955023657,15,1.0,1,2,500,"{'model__max_depth': 15, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.021846050489488972,-0.021578244462970703,-0.021603568446013247,-0.02138648088444582,-0.02171107556206252,-0.021625083968996255,0.00015219004321417626,48,-0.011977692241760351,-0.011953930447538074,-0.011993671467629736,-0.012020520685548998,-0.011966393831018248,-0.011982441734699081,2.3104544102084972e-05
4.113648462295532,0.4514648432707859,0.2574951648712158,0.02119486821757672,,sqrt,3,5,150,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.021835963701009504,-0.02158259624373084,-0.02173043306181768,-0.021554549212112414,-0.02144780866548594,-0.021630270176831275,0.00013685108763565102,49,-0.016928678631772668,-0.017055770939303598,-0.017041631680083963,-0.017009024224472778,-0.016990999446757835,-0.01700522098447817,4.46239514490402e-05
4.1153233528137205,0.41222891334813966,0.24833483695983888,0.01572951054895808,,sqrt,3,2,150,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 150}",-0.021835963701009504,-0.02158259624373084,-0.02173043306181768,-0.021554549212112414,-0.02144780866548594,-0.021630270176831275,0.00013685108763565102,49,-0.016928678631772668,-0.017055770939303598,-0.017041631680083963,-0.017009024224472778,-0.016990999446757835,-0.01700522098447817,4.46239514490402e-05
4.068954658508301,0.43039790366593517,0.2410557746887207,0.006050939576327432,25,sqrt,3,5,150,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.021840783250011542,-0.02158259624373084,-0.02173043306181768,-0.021558890956906863,-0.02144560232697838,-0.021631661167889064,0.0001384259332145243,51,-0.016928040518376753,-0.017055770939303598,-0.017041631680083963,-0.017007189668692912,-0.016989977139603943,-0.017004521989212235,4.488132927434383e-05
4.112461042404175,0.4865018553724294,0.2506617546081543,0.021482478048493448,25,sqrt,3,2,150,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 150}",-0.021840783250011542,-0.02158259624373084,-0.02173043306181768,-0.021558890956906863,-0.02144560232697838,-0.021631661167889064,0.0001384259332145243,51,-0.016928040518376753,-0.017055770939303598,-0.017041631680083963,-0.017007189668692912,-0.016989977139603943,-0.017004521989212235,4.488132927434383e-05
25.57066674232483,0.129037981892538,0.6279788970947265,0.060764430159190364,15,1.0,1,2,300,"{'model__max_depth': 15, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-0.021869940709021235,-0.021595122469169024,-0.02161180697490875,-0.021389424039903022,-0.02172279034415704,-0.021637816907431814,0.00015830369073450295,53,-0.011984638309144466,-0.011964835449654376,-0.011999197263576011,-0.012027891348877816,-0.01197728934735589,-0.011990770343721712,2.1637651644233907e-05
12.86542568206787,0.021279825133891962,0.29709320068359374,0.007033625040258757,15,1.0,1,2,150,"{'model__max_depth': 15, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 150}",-0.021876727911555812,-0.02162950044331118,-0.021640856602105015,-0.02142700429336153,-0.02175353953690038,-0.021665525757446784,0.00014909839341000218,54,-0.012001367110461212,-0.011985810119318211,-0.012025191751641365,-0.012052757480453242,-0.011992917633114629,-0.012011608818997732,2.448482929243945e-05
42.44907283782959,0.2915422021076134,0.939661169052124,0.006369018321209791,25,1.0,1,5,500,"{'model__max_depth': 25, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.02200789456978283,-0.02171216339734741,-0.021789037754387997,-0.021604482300577346,-0.02194572380973034,-0.021811860366365184,0.00014819908892963103,55,-0.011724984758771739,-0.011732173037169027,-0.01176281482641622,-0.01177498003080768,-0.011701875570595516,-0.011739365644752036,2.6390520118115233e-05
42.406707239151004,0.22707979935970532,1.053182554244995,0.08362068444749043,,1.0,1,5,500,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.02200868363534372,-0.02171351076714124,-0.021790061850905457,-0.021604404041315157,-0.021948099865657187,-0.02181295203207255,0.00014864762860918444,56,-0.011720919634118846,-0.011729028046916995,-0.011759247278729719,-0.01177147267920342,-0.01169801914117971,-0.011735737356029738,2.652158830295914e-05
25.493001222610474,0.02943089961679244,0.5733646392822266,0.0029008282197770124,25,1.0,1,5,300,"{'model__max_depth': 25, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.02201771239197725,-0.021732665032365706,-0.02180426339010204,-0.021620622615265834,-0.021958256374332602,-0.021826703960808685,0.000145331812442108,57,-0.011733373302477621,-0.011741543550946108,-0.011766404000992343,-0.011781129211331811,-0.011712698583779177,-0.011747029729905413,2.4221316139731815e-05
25.53828911781311,0.14690457433953327,0.5942388057708741,0.03770412832466358,,1.0,1,5,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.022019886550774873,-0.021735570537196193,-0.021804496600723637,-0.02162100387766606,-0.021961632556148587,-0.02182851802450187,0.00014602724178535448,58,-0.011730064923091695,-0.011737729108130956,-0.011762096068489946,-0.01177675343835219,-0.011708725103753273,-0.011743073728363612,2.3974128895343175e-05
12.700336837768555,0.10121668661643249,0.31349959373474123,0.02852857440850396,25,1.0,1,5,150,"{'model__max_depth': 25, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.022020229496718436,-0.021756595367284286,-0.021845536738723564,-0.021653012856133958,-0.022001484718031344,-0.021855371835378317,0.0001409465850851797,59,-0.011749158965987494,-0.011762297429875026,-0.011787797556938965,-0.011801228711971317,-0.011736511772958485,-0.011767398887546259,2.3972051184755683e-05
12.726225090026855,0.10613149888405635,0.31814136505126955,0.021118737173193687,,1.0,1,5,150,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 150}",-0.022024228967006263,-0.021760258985198035,-0.02184212774771004,-0.021652636554786,-0.022005034246859043,-0.021856857300311873,0.00014228421515117293,60,-0.011746032530815794,-0.011759128198461718,-0.011783585916131897,-0.011797641958352482,-0.011731799428169938,-0.011763637606386367,2.407560612801504e-05
22.990892314910887,0.489210840634665,1.3333606719970703,0.0855104423260938,25,sqrt,1,2,500,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.022189659050369605,-0.022057637470242787,-0.022140511399875103,-0.021925312801166073,-0.02205012631686217,-0.02207264940770315,9.026320398887229e-05,61,-0.008421079657097971,-0.00846611959674436,-0.008455346086630358,-0.008461864686171336,-0.00843736380275328,-0.008448354765879462,1.6803086366952806e-05
23.426033973693848,0.5149428636861105,1.388498020172119,0.10195317815461995,,sqrt,1,2,500,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.022217210488116743,-0.022058330191189395,-0.02213909982710028,-0.021947861391247384,-0.022047458676421654,-0.02208199211481509,9.087221278535132e-05,62,-0.00842111823270231,-0.00845338144408019,-0.008445225023134639,-0.00846704577423544,-0.008424538628063494,-0.008442261820443215,1.736567773672857e-05
13.881604766845703,0.08132991744980789,0.767674732208252,0.010220740600971907,25,sqrt,1,2,300,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-0.022210368675714784,-0.02206325189049624,-0.022155810620859463,-0.021949151737229427,-0.022092994139358186,-0.02209431541273162,8.864445987655097e-05,63,-0.008440288502425522,-0.008481212012340615,-0.008476071239517213,-0.008482803714912217,-0.00845675681162503,-0.00846742645616412,1.6441069141828602e-05
14.146559619903565,0.1969653408656499,0.854954195022583,0.05672259811337022,,sqrt,1,2,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-0.022267191204516597,-0.022068622350695403,-0.022152122177413223,-0.02194835315923908,-0.02205711632723727,-0.022098681043820314,0.00010628382059114846,64,-0.008443011690746592,-0.008474892031232313,-0.008455896961773074,-0.008491865954757044,-0.008443723971482617,-0.008461878121998329,1.8920473746071196e-05
6.9632463455200195,0.49451729862700733,0.416779613494873,0.031006493892364075,,sqrt,1,2,150,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 150}",-0.02231143635672487,-0.022099177588245682,-0.022210957113981494,-0.022005638891881975,-0.0221005113382741,-0.022145544257821625,0.00010540433913151884,65,-0.008496189940278068,-0.008528031183217861,-0.008498246440006695,-0.008541460715388912,-0.00849224475476242,-0.008511234606730792,1.975546287792695e-05
7.014154481887817,0.5316659045942329,0.4087411403656006,0.03382882105148001,25,sqrt,1,2,150,"{'model__max_depth': 25, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 150}",-0.022235868414966196,-0.02211700418942373,-0.02223056547586578,-0.022030582875602382,-0.02218184514924827,-0.022159173221021275,7.720974979416382e-05,66,-0.008466895217698216,-0.0085384901327244,-0.008515643923039305,-0.008528997605044993,-0.008490077065150719,-0.008508020788731526,2.6229028695091827e-05
52.175247001647946,0.26547316638761925,1.3235789299011231,0.06470365848975197,25,1.0,1,2,500,"{'model__max_depth': 25, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.022410944130401247,-0.02218346379347964,-0.022245151639379186,-0.022039034136905465,-0.022377615103333373,-0.022251241760699782,0.00013500969345293327,67,-0.008492244308195902,-0.008482654877241355,-0.00851320750755784,-0.008513458420741625,-0.008477934332657821,-0.008495899889278907,1.4962690394787145e-05
52.59674644470215,0.11833473116637476,1.368856716156006,0.08211251248948473,,1.0,1,2,500,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 500}",-0.022414383224726792,-0.022191215499820532,-0.022245911075716284,-0.022047470527110133,-0.022379025655713407,-0.02225560119661743,0.00013266734454138554,68,-0.008483509771581535,-0.008472216302583957,-0.008499612610100305,-0.008500678170426573,-0.008464973060632694,-0.008484197983065014,1.4302721746815089e-05
31.478915882110595,0.36126502232923463,0.822660255432129,0.05315590731824401,25,1.0,1,2,300,"{'model__max_depth': 25, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-0.022426729639061824,-0.02220306338546395,-0.022264789548355174,-0.022045963305211243,-0.022377949576104776,-0.022263699090839396,0.000134698836850331,69,-0.008503518530454968,-0.008488209407439884,-0.008518133882260715,-0.008521724469230703,-0.008486612134124993,-0.008503639684702252,1.4595799448543542e-05
31.45575761795044,0.5096586961490993,0.8351552963256836,0.0650378913565621,,1.0,1,2,300,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-0.02242888063992647,-0.02221004841001855,-0.022259670798169987,-0.02205156466333369,-0.022384922943969068,-0.022267017491083556,0.00013403040390378042,70,-0.008494511786536893,-0.008477059777136847,-0.008503102466417042,-0.008510793485824949,-0.008476191836089966,-0.00849233187040114,1.3822637644042243e-05
15.651074123382568,0.24914853448805271,0.4239791393280029,0.03071017157205025,25,1.0,1,2,150,"{'model__max_depth': 25, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 150}",-0.022448944085043457,-0.022221429655865627,-0.022291905974123092,-0.02209170770975747,-0.022415238583424917,-0.022293845201642914,0.0001303068334907269,71,-0.008527881052602982,-0.008517016600308815,-0.00854049447154971,-0.00854855909666192,-0.008515723408235285,-0.008529934925871743,1.2895212342819663e-05
16.142414999008178,0.6821914294832756,0.4103640079498291,0.014645946984958448,,1.0,1,2,150,"{'model__max_depth': None, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 150}",-0.022452989403225137,-0.02222209249025879,-0.022286713807756913,-0.022101600281861082,-0.022429032748993633,-0.02229848574641911,0.0001308833787220517,72,-0.008519997919926052,-0.00850601076005295,-0.008528666870747794,-0.008539468320136207,-0.008505030492464922,-0.008519834872665584,1.3219521903363686e-05
